time,temp,rhum,prcp,snwd,wdir,wspd,wpgt,pres,tsun,cldc,coco
2026-05-14 08:00:00+01:00,6.9,81,0.0,,311,13.0,22.2,1002.2,30,3,1
2026-05-14 09:00:00+01:00,8.1,74,0.0,,314,14.8,24.1,1001.9,35,4,2
2026-05-14 10:00:00+01:00,9.3,68,0.0,,322,14.8,25.9,1001.6,35,5,2
2026-05-14 11:00:00+01:00,10.3,63,0.0,,333,16.7,27.8,1001.6,32,6,4
2026-05-14 12:00:00+01:00,10.9,61,0.0,,339,16.7,27.8,1001.5,28,7,4
2026-05-14 13:00:00+01:00,11.1,60,0.4,,346,16.7,27.8,1001.5,23,7,7
2026-05-14 14:00:00+01:00,11.2,61,0.2,,351,16.7,29.6,1001.8,19,7,7
2026-05-14 15:00:00+01:00,11.0,63,0.3,,355,18.5,31.5,1002.0,18,7,7
2026-05-14 16:00:00+01:00,10.6,66,0.3,,357,18.5,33.3,1002.2,18,7,7
2026-05-14 17:00:00+01:00,10.4,66,0.3,,357,18.5,31.5,1002.6,21,6,7
2026-05-14 18:00:00+01:00,10.1,67,0.3,,360,18.5,31.5,1003.1,19,6,7
2026-05-14 19:00:00+01:00,9.7,69,0.2,,359,16.7,29.6,1003.6,19,6,7
2026-05-14 20:00:00+01:00,9.2,71,0.0,,355,14.8,25.9,1004.0,15,6,7
2026-05-14 21:00:00+01:00,8.4,74,0.0,,342,13.0,22.2,1004.5,9,7,7
2026-05-14 22:00:00+01:00,7.9,78,0.0,,326,11.1,20.4,1004.6,4,8,4
2026-05-14 23:00:00+01:00,7.5,79,0.0,,321,11.1,20.4,1004.9,0,7,4
2026-05-15 00:00:00+01:00,7.2,80,0.0,,315,11.1,22.2,1005.3,0,7,4
2026-05-15 01:00:00+01:00,6.6,82,0.0,,309,13.0,22.2,1005.2,0,7,4
2026-05-15 02:00:00+01:00,6.1,82,0.0,,303,13.0,24.1,1005.1,0,6,3
2026-05-15 03:00:00+01:00,5.5,84,0.0,,297,13.0,24.1,1005.2,0,5,3
2026-05-15 04:00:00+01:00,5.0,84,0.0,,293,14.8,24.1,1005.0,0,5,4
2026-05-15 05:00:00+01:00,4.9,79,0.0,,300,14.8,25.9,1005.0,0,3,2
2026-05-15 06:00:00+01:00,5.0,79,0.0,,297,14.8,27.8,1005.3,12,2,1
2026-05-15 07:00:00+01:00,5.7,75,0.0,,300,16.7,27.8,1005.4,26,2,1
2026-05-15 08:00:00+01:00,6.7,71,0.0,,305,16.7,29.6,1005.7,39,3,1
2026-05-15 09:00:00+01:00,7.9,65,0.0,,312,18.5,31.5,1005.8,45,4,1
2026-05-15 10:00:00+01:00,9.1,59,0.0,,318,20.4,33.3,1005.9,42,5,2
2026-05-15 11:00:00+01:00,10.0,55,0.0,,324,20.4,33.3,1006.1,37,6,4
2026-05-15 12:00:00+01:00,10.6,52,0.0,,325,20.4,33.3,1006.2,32,6,4
2026-05-15 13:00:00+01:00,11.0,49,0.0,,325,18.5,31.5,1006.3,26,7,4
2026-05-15 14:00:00+01:00,11.5,48,0.0,,324,16.7,29.6,1006.4,25,7,4
2026-05-15 15:00:00+01:00,11.5,47,0.0,,325,16.7,29.6,1006.3,23,7,4
2026-05-15 16:00:00+01:00,11.6,49,0.0,,327,14.8,27.8,1006.3,19,7,4
2026-05-15 17:00:00+01:00,11.5,50,0.0,,330,13.0,25.9,1006.2,19,7,4
2026-05-15 18:00:00+01:00,11.1,53,0.0,,334,13.0,24.1,1006.2,17,6,4
2026-05-15 19:00:00+01:00,10.7,55,0.0,,332,11.1,20.4,1006.2,17,6,4
2026-05-15 20:00:00+01:00,9.6,61,0.0,,323,9.3,18.5,1006.3,14,6,3
2026-05-15 21:00:00+01:00,8.3,67,0.0,,303,7.4,14.8,1006.4,10,5,3
2026-05-15 22:00:00+01:00,7.3,73,0.0,,293,7.4,13.0,1006.5,5,5,3
2026-05-15 23:00:00+01:00,7.3,70,0.0,,291,7.4,14.8,1006.1,0,3,2
2026-05-16 00:00:00+01:00,6.5,74,0.0,,290,7.4,16.7,1005.9,0,3,2
2026-05-16 01:00:00+01:00,5.6,78,0.0,,288,9.3,16.7,1005.7,0,3,2
2026-05-16 02:00:00+01:00,4.9,82,0.0,,285,7.4,14.8,1005.6,0,4,2
2026-05-16 03:00:00+01:00,4.7,83,0.0,,285,7.4,14.8,1005.6,0,4,2
2026-05-16 04:00:00+01:00,4.0,87,0.0,,285,7.4,14.8,1005.5,0,4,2
2026-05-16 05:00:00+01:00,4.0,87,0.0,,284,7.4,14.8,1005.4,0,4,2
2026-05-16 06:00:00+01:00,4.4,88,0.0,,281,7.4,14.8,1005.3,11,3,1
2026-05-16 07:00:00+01:00,5.4,84,0.0,,264,7.4,14.8,1005.2,24,3,1
2026-05-16 08:00:00+01:00,6.4,81,0.0,,255,7.4,14.8,1005.1,34,4,1
2026-05-16 09:00:00+01:00,7.9,75,0.0,,251,9.3,16.7,1004.9,39,5,2
2026-05-16 10:00:00+01:00,9.3,68,0.0,,242,9.3,18.5,1004.7,37,6,3
2026-05-16 11:00:00+01:00,10.4,63,0.0,,238,9.3,18.5,1004.5,34,6,4
2026-05-16 12:00:00+01:00,11.3,59,0.0,,243,11.1,18.5,1004.4,30,7,4
2026-05-16 13:00:00+01:00,11.8,57,0.0,,233,9.3,18.5,1004.2,26,7,4
2026-05-16 14:00:00+01:00,12.3,55,0.0,,229,11.1,18.5,1004.0,23,7,4
2026-05-16 15:00:00+01:00,12.3,55,0.0,,224,11.1,20.4,1003.9,19,7,4
2026-05-16 16:00:00+01:00,12.3,57,0.0,,213,13.0,22.2,1003.7,14,7,4
2026-05-16 17:00:00+01:00,11.7,60,0.0,,217,13.0,22.2,1003.5,12,8,4
2026-05-16 18:00:00+01:00,11.1,64,0.0,,218,13.0,22.2,1003.5,11,8,4
2026-05-16 19:00:00+01:00,10.5,68,0.0,,227,11.1,20.4,1003.4,9,8,4
2026-05-16 20:00:00+01:00,10.1,72,0.0,,235,9.3,18.5,1003.5,7,8,4
2026-05-16 21:00:00+01:00,9.5,76,0.0,,242,7.4,14.8,1003.7,5,8,4
2026-05-16 22:00:00+01:00,9.3,77,0.0,,246,7.4,14.8,1003.7,2,8,7
2026-05-16 23:00:00+01:00,9.2,79,0.2,,247,5.5,11.1,1003.0,0,8,7
2026-05-17 00:00:00+01:00,8.9,82,0.2,,247,5.5,13.0,1002.9,0,7,7
2026-05-17 01:00:00+01:00,8.4,85,0.2,,245,7.4,14.8,1002.8,0,7,7
2026-05-17 02:00:00+01:00,7.9,87,0.2,,242,7.4,14.8,1002.9,0,6,7
2026-05-17 03:00:00+01:00,7.9,85,0.1,,237,9.3,16.7,1003.0,0,6,7
2026-05-17 04:00:00+01:00,7.2,87,0.0,,239,9.3,16.7,1003.2,0,5,4
2026-05-17 05:00:00+01:00,6.9,86,0.0,,240,9.3,18.5,1003.2,0,5,2
2026-05-17 06:00:00+01:00,7.1,86,0.0,,237,9.3,16.7,1003.3,9,4,2
2026-05-17 07:00:00+01:00,7.8,82,0.0,,236,11.1,20.4,1003.5,20,4,2
2026-05-17 08:00:00+01:00,8.5,81,0.0,,234,13.0,22.2,1003.9,29,4,2
2026-05-17 09:00:00+01:00,9.5,76,0.0,,236,14.8,25.9,1004.1,35,5,2
2026-05-17 10:00:00+01:00,10.4,72,0.0,,233,18.5,29.6,1004.4,35,6,3
2026-05-17 11:00:00+01:00,11.5,66,0.0,,233,20.4,31.5,1004.7,32,5,3
2026-05-17 12:00:00+01:00,12.0,64,0.0,,234,22.2,33.3,1004.9,32,5,2
2026-05-17 13:00:00+01:00,12.4,62,0.0,,230,22.2,35.2,1005.2,31,5,2
2026-05-17 14:00:00+01:00,13.0,60,0.0,,228,22.2,37.0,1005.1,32,5,3
2026-05-17 15:00:00+01:00,13.2,58,0.0,,229,22.2,37.0,1005.3,31,4,2
2026-05-17 16:00:00+01:00,13.2,58,0.0,,229,22.2,37.0,1005.4,30,4,2
2026-05-17 17:00:00+01:00,12.7,59,0.0,,230,20.4,35.2,1005.4,32,3,2
2026-05-17 18:00:00+01:00,12.6,59,0.0,,228,18.5,31.5,1005.5,31,3,2
2026-05-17 19:00:00+01:00,12.0,62,0.0,,231,16.7,27.8,1005.8,30,3,2
2026-05-17 20:00:00+01:00,11.3,65,0.3,,232,13.0,24.1,1006.1,24,4,2
2026-05-17 21:00:00+01:00,10.1,71,0.2,,234,11.1,20.4,1006.5,16,4,2
2026-05-17 22:00:00+01:00,9.3,76,0.0,,235,7.4,14.8,1006.9,7,4,2
2026-05-17 23:00:00+01:00,9.1,73,0.0,,239,5.5,13.0,1007.2,0,4,2
2026-05-18 00:00:00+01:00,8.4,77,0.0,,246,5.5,13.0,1007.3,0,4,2
2026-05-18 01:00:00+01:00,7.7,80,0.0,,248,5.5,13.0,1007.5,0,3,2
2026-05-18 02:00:00+01:00,7.0,83,0.0,,258,5.5,11.1,1007.6,0,3,2
2026-05-18 03:00:00+01:00,6.7,84,0.0,,259,5.5,11.1,1007.5,0,3,2
2026-05-18 04:00:00+01:00,6.3,86,0.0,,259,5.5,13.0,1007.4,0,4,2
2026-05-18 05:00:00+01:00,6.1,87,0.0,,271,5.5,13.0,1007.6,0,4,2
2026-05-18 06:00:00+01:00,6.7,86,0.0,,271,5.5,11.1,1007.9,10,4,2
2026-05-18 07:00:00+01:00,7.7,84,0.0,,255,5.5,11.1,1008.1,22,3,2
2026-05-18 08:00:00+01:00,8.8,82,0.0,,224,5.5,13.0,1008.2,30,3,2
2026-05-18 09:00:00+01:00,10.1,77,0.0,,202,7.4,14.8,1008.5,36,5,2
2026-05-18 10:00:00+01:00,11.5,71,0.0,,182,9.3,16.7,1008.6,34,5,3
2026-05-18 11:00:00+01:00,12.5,67,0.0,,173,9.3,18.5,1008.6,33,6,4
2026-05-18 12:00:00+01:00,13.2,65,0.0,,170,11.1,20.4,1008.5,29,6,4
2026-05-18 13:00:00+01:00,13.6,64,0.0,,162,11.1,22.2,1008.6,26,6,4
2026-05-18 14:00:00+01:00,13.8,64,0.0,,153,11.1,24.1,1008.4,21,6,4
2026-05-18 15:00:00+01:00,13.6,65,0.3,,144,13.0,24.1,1008.2,21,7,7
2026-05-18 16:00:00+01:00,13.6,65,0.3,,145,13.0,24.1,1008.2,20,7,7
2026-05-18 17:00:00+01:00,13.6,68,0.1,,149,13.0,24.1,1007.4,23,6,7
2026-05-18 18:00:00+01:00,13.6,65,0.1,,152,13.0,24.1,1007.6,24,5,7
2026-05-18 19:00:00+01:00,12.7,68,0.0,,150,11.1,22.2,1007.5,24,5,3
2026-05-18 20:00:00+01:00,12.4,69,0.0,,143,9.3,18.5,1007.4,20,5,3
2026-05-18 21:00:00+01:00,11.8,72,0.0,,126,7.4,16.7,1007.3,13,6,3
2026-05-18 22:00:00+01:00,11.4,74,0.0,,109,7.4,13.0,1007.3,6,6,3
2026-05-18 23:00:00+01:00,10.9,77,0.0,,125,5.5,13.0,1007.0,0,6,4
2026-05-19 00:00:00+01:00,10.8,78,0.0,,138,5.5,13.0,1006.8,0,6,4
2026-05-19 01:00:00+01:00,10.6,80,0.0,,149,7.4,14.8,1006.5,0,7,4
2026-05-19 02:00:00+01:00,10.5,81,0.0,,141,7.4,14.8,1005.8,0,8,4
2026-05-19 03:00:00+01:00,10.5,83,0.5,,145,7.4,14.8,1005.2,0,8,7
2026-05-19 04:00:00+01:00,10.7,83,0.6,,149,7.4,14.8,1004.3,0,8,7
2026-05-19 05:00:00+01:00,10.7,85,0.4,,141,9.3,16.7,1003.8,0,8,7
2026-05-19 06:00:00+01:00,10.9,85,0.4,,140,9.3,18.5,1003.2,1,8,7
2026-05-19 07:00:00+01:00,11.2,87,0.4,,150,9.3,18.5,1002.8,2,8,7
2026-05-19 08:00:00+01:00,11.9,84,0.2,,155,11.1,20.4,1002.6,1,8,7
2026-05-19 09:00:00+01:00,12.4,84,0.2,,159,13.0,22.2,1002.2,0,8,7
2026-05-19 10:00:00+01:00,13.2,82,0.2,,162,13.0,24.1,1002.0,0,8,7
2026-05-19 11:00:00+01:00,13.9,79,0.2,,166,16.7,27.8,1001.7,0,8,7
2026-05-19 12:00:00+01:00,14.5,77,0.2,,170,18.5,29.6,1001.5,3,8,7
2026-05-19 13:00:00+01:00,15.4,74,0.2,,176,18.5,31.5,1001.2,5,8,7
2026-05-19 14:00:00+01:00,15.9,73,0.3,,179,20.4,33.3,1001.0,6,8,7
2026-05-19 15:00:00+01:00,16.0,73,0.4,,187,20.4,33.3,1001.0,7,8,7
2026-05-19 16:00:00+01:00,16.0,73,0.4,,195,20.4,33.3,1000.9,6,8,7
2026-05-19 17:00:00+01:00,15.0,80,0.3,,195,20.4,33.3,1000.2,6,7,7
2026-05-19 18:00:00+01:00,15.0,78,0.3,,200,18.5,31.5,1000.8,5,7,7
2026-05-19 19:00:00+01:00,14.2,78,0.2,,204,16.7,29.6,1001.0,5,8,7
2026-05-19 20:00:00+01:00,14.0,77,0.2,,206,16.7,27.8,1001.3,5,7,7
2026-05-19 21:00:00+01:00,13.7,77,0.1,,206,14.8,25.9,1001.7,4,7,7
2026-05-19 22:00:00+01:00,13.2,79,0.1,,204,14.8,24.1,1001.9,2,7,7
2026-05-19 23:00:00+01:00,12.9,80,0.1,,203,13.0,24.1,1002.2,0,7,7
2026-05-20 00:00:00+01:00,12.8,81,0.1,,203,13.0,22.2,1002.5,0,8,7
2026-05-20 01:00:00+01:00,12.5,82,0.2,,205,13.0,22.2,1002.6,0,8,7
2026-05-20 02:00:00+01:00,12.3,82,0.0,,206,13.0,22.2,1002.7,0,8,7
2026-05-20 03:00:00+01:00,11.8,85,0.0,,208,13.0,22.2,1002.9,0,7,7
2026-05-20 04:00:00+01:00,11.7,85,0.0,,212,13.0,22.2,1003.2,0,6,7
2026-05-20 05:00:00+01:00,11.5,85,0.0,,214,13.0,22.2,1003.7,2,7,7
2026-05-20 06:00:00+01:00,11.7,85,0.0,,216,13.0,24.1,1004.5,7,6,7
2026-05-20 07:00:00+01:00,12.1,84,0.0,,220,16.7,27.8,1005.3,14,6,7
2026-05-20 08:00:00+01:00,12.7,82,0.0,,223,18.5,29.6,1006.1,19,6,7
2026-05-20 09:00:00+01:00,13.4,79,0.0,,228,20.4,33.3,1006.8,21,7,4
2026-05-20 10:00:00+01:00,14.3,74,0.0,,228,22.2,37.0,1007.5,21,7,4
2026-05-20 11:00:00+01:00,14.8,72,0.0,,230,24.1,38.9,1008.4,21,7,4
2026-05-20 12:00:00+01:00,15.3,70,0.0,,232,25.9,42.6,1009.3,20,8,4
2026-05-20 13:00:00+01:00,15.5,70,0.0,,233,27.8,42.6,1010.2,19,8,4
2026-05-20 14:00:00+01:00,16.3,66,0.0,,234,27.8,44.5,1011.0,23,7,4
2026-05-20 15:00:00+01:00,16.6,65,0.0,,235,27.8,44.5,1011.6,24,6,4
2026-05-20 16:00:00+01:00,16.9,63,0.0,,240,27.8,44.5,1012.3,26,5,4
2026-05-20 17:00:00+01:00,16.6,66,0.0,,235,25.9,42.6,1013.0,28,6,4
2026-05-20 18:00:00+01:00,16.6,64,0.0,,236,24.1,40.8,1013.9,29,5,3
2026-05-20 19:00:00+01:00,15.5,67,0.0,,237,20.4,35.2,1014.5,32,5,3
2026-05-20 20:00:00+01:00,15.2,67,0.0,,236,18.5,29.6,1015.5,26,5,3
2026-05-20 21:00:00+01:00,14.2,72,0.0,,236,14.8,25.9,1016.4,16,5,2
2026-05-20 22:00:00+01:00,13.7,75,0.0,,231,13.0,22.2,1017.2,7,5,2
2026-05-20 23:00:00+01:00,13.3,77,0.0,,230,11.1,20.4,1017.9,0,5,3
2026-05-21 00:00:00+01:00,13.1,79,0.0,,227,11.1,20.4,1018.4,0,5,3
2026-05-21 01:00:00+01:00,12.9,80,0.0,,227,11.1,20.4,1018.7,0,7,4
2026-05-21 02:00:00+01:00,12.7,80,0.0,,227,11.1,20.4,1018.9,0,8,4
2026-05-21 03:00:00+01:00,12.4,84,0.0,,226,11.1,20.4,1019.1,0,8,4
2026-05-21 04:00:00+01:00,12.5,84,0.0,,225,11.1,20.4,1019.2,0,8,4
2026-05-21 05:00:00+01:00,12.3,85,0.0,,223,11.1,20.4,1019.3,0,8,4
2026-05-21 06:00:00+01:00,12.6,85,0.0,,220,11.1,20.4,1019.4,0,8,4
2026-05-21 07:00:00+01:00,13.1,86,0.2,,221,13.0,20.4,1019.6,0,8,7
2026-05-21 08:00:00+01:00,13.5,85,0.1,,215,13.0,22.2,1019.7,0,8,7
2026-05-21 09:00:00+01:00,14.0,86,0.1,,215,14.8,24.1,1019.8,0,8,7
2026-05-21 10:00:00+01:00,14.6,85,0.1,,214,18.5,27.8,1020.0,0,8,7
2026-05-21 11:00:00+01:00,14.6,90,0.3,,212,18.5,29.6,1019.7,1,8,7
2026-05-21 12:00:00+01:00,15.3,89,0.3,,217,20.4,33.3,1019.8,4,8,7
2026-05-21 13:00:00+01:00,16.3,86,0.0,,219,22.2,35.2,1020.1,8,8,4
2026-05-21 14:00:00+01:00,17.2,82,0.0,,222,24.1,37.0,1020.4,11,8,4
2026-05-21 15:00:00+01:00,17.7,78,0.0,,224,24.1,38.9,1020.9,12,8,4
2026-05-21 16:00:00+01:00,17.8,76,0.0,,225,24.1,38.9,1021.2,11,8,4
2026-05-21 17:00:00+01:00,17.6,77,0.0,,224,24.1,37.0,1021.5,10,7,4
2026-05-21 18:00:00+01:00,17.3,76,0.0,,225,22.2,35.2,1021.6,8,8,4
2026-05-21 19:00:00+01:00,17.0,76,0.0,,226,18.5,31.5,1021.9,7,8,4
2026-05-21 20:00:00+01:00,16.5,77,0.0,,224,16.7,27.8,1022.1,6,8,4
2026-05-21 21:00:00+01:00,15.9,79,0.0,,227,13.0,24.1,1022.4,5,8,4
2026-05-21 22:00:00+01:00,15.4,79,0.0,,227,13.0,20.4,1022.5,2,8,4
2026-05-21 23:00:00+01:00,14.8,81,0.0,,225,9.3,18.5,1022.7,0,8,4
2026-05-22 00:00:00+01:00,14.3,82,0.0,,231,9.3,16.7,1022.8,0,7,4
2026-05-22 01:00:00+01:00,13.7,84,0.0,,230,9.3,16.7,1022.7,0,6,4
2026-05-22 02:00:00+01:00,13.3,86,0.0,,234,9.3,14.8,1022.5,0,6,4
2026-05-22 03:00:00+01:00,13.0,88,0.0,,233,7.4,14.8,1022.2,0,5,4
2026-05-22 04:00:00+01:00,12.8,91,0.0,,234,9.3,14.8,1022.1,0,5,3
2026-05-22 05:00:00+01:00,12.8,90,0.0,,232,7.4,14.8,1022.0,3,5,2
2026-05-22 06:00:00+01:00,13.2,89,0.0,,226,7.4,14.8,1021.9,10,4,2
2026-05-22 07:00:00+01:00,14.3,87,0.0,,221,9.3,16.7,1021.9,19,4,2
2026-05-22 08:00:00+01:00,15.7,82,0.0,,212,11.1,18.5,1021.8,27,3,2
2026-05-22 09:00:00+01:00,17.0,78,0.0,,205,13.0,22.2,1021.8,35,3,2
2026-05-22 10:00:00+01:00,18.1,75,0.0,,201,14.8,25.9,1021.8,36,3,2
2026-05-22 11:00:00+01:00,19.5,69,0.0,,195,16.7,27.8,1020.9,37,4,2
2026-05-22 12:00:00+01:00,20.4,67,0.0,,197,20.4,31.5,1020.7,36,5,2
2026-05-22 13:00:00+01:00,21.5,64,0.0,,202,20.4,33.3,1020.5,38,4,2
2026-05-22 14:00:00+01:00,22.5,60,0.0,,205,22.2,33.3,1020.3,39,5,2
2026-05-22 15:00:00+01:00,22.9,58,0.0,,208,22.2,35.2,1020.2,39,5,2
2026-05-22 16:00:00+01:00,23.0,57,0.0,,212,22.2,35.2,1020.0,36,5,2
2026-05-22 17:00:00+01:00,22.8,58,0.0,,219,20.4,33.3,1020.0,29,5,2
2026-05-22 18:00:00+01:00,22.0,61,0.0,,229,18.5,29.6,1019.9,26,4,2
2026-05-22 19:00:00+01:00,20.0,67,0.0,,237,16.7,27.8,1020.0,23,4,2
2026-05-22 20:00:00+01:00,19.6,66,0.0,,242,14.8,24.1,1020.2,16,6,3
2026-05-22 21:00:00+01:00,18.2,71,0.0,,245,13.0,22.2,1020.5,10,7,4
2026-05-22 22:00:00+01:00,17.2,75,0.0,,247,11.1,22.2,1020.7,4,8,4
2026-05-22 23:00:00+01:00,16.5,76,0.0,,241,11.1,20.4,1020.8,0,8,4
2026-05-23 00:00:00+01:00,15.9,78,0.0,,234,11.1,22.2,1021.0,0,8,4
2026-05-23 01:00:00+01:00,15.4,79,0.0,,235,13.0,22.2,1021.1,0,8,4
2026-05-23 02:00:00+01:00,14.9,80,0.0,,236,13.0,22.2,1021.3,0,7,4
2026-05-23 03:00:00+01:00,14.4,81,0.0,,235,11.1,22.2,1021.6,0,6,4
2026-05-23 04:00:00+01:00,13.7,84,0.0,,234,13.0,20.4,1021.9,0,6,4
2026-05-23 05:00:00+01:00,13.3,85,0.0,,235,11.1,20.4,1022.3,3,5,4
2026-05-23 06:00:00+01:00,13.3,85,0.0,,235,11.1,20.4,1022.8,10,5,4
2026-05-23 07:00:00+01:00,13.9,83,0.0,,234,13.0,22.2,1023.2,20,4,3
2026-05-23 08:00:00+01:00,14.9,77,0.0,,233,14.8,24.1,1023.8,30,5,2
2026-05-23 09:00:00+01:00,15.5,75,0.0,,233,16.7,27.8,1024.2,37,4,2
2026-05-23 10:00:00+01:00,16.3,71,0.0,,231,18.5,31.5,1024.6,40,6,3
2026-05-23 11:00:00+01:00,17.4,68,0.0,,234,18.5,29.6,1024.6,35,5,3
2026-05-23 12:00:00+01:00,17.9,66,0.0,,234,20.4,31.5,1025.0,39,6,3
2026-05-23 13:00:00+01:00,18.5,63,0.0,,233,20.4,33.3,1025.4,42,6,3
2026-05-23 14:00:00+01:00,18.9,60,0.0,,235,20.4,33.3,1025.7,41,6,3
2026-05-23 15:00:00+01:00,18.9,59,0.0,,236,20.4,33.3,1026.1,39,5,3
2026-05-23 16:00:00+01:00,19.0,58,0.0,,235,20.4,33.3,1026.3,35,5,3
2026-05-23 17:00:00+01:00,18.6,59,0.0,,235,20.4,33.3,1026.4,32,5,2
2026-05-23 18:00:00+01:00,18.0,59,0.0,,238,18.5,31.5,1026.4,31,5,2
2026-05-23 19:00:00+01:00,16.9,62,0.0,,242,16.7,27.8,1026.6,28,6,3
2026-05-23 20:00:00+01:00,16.1,65,0.0,,243,14.8,25.9,1026.9,22,6,3
2026-05-23 21:00:00+01:00,15.2,69,0.0,,249,13.0,22.2,1027.2,14,6,3
2026-05-23 22:00:00+01:00,14.4,71,0.0,,252,11.1,20.4,1027.5,6,7,3
2026-05-23 23:00:00+01:00,13.6,73,0.0,,253,9.3,16.7,1027.9,0,6,3
2026-05-24 00:00:00+01:00,13.0,76,0.0,,251,7.4,14.8,1028.2,0,7,4
2026-05-24 01:00:00+01:00,12.4,78,0.0,,249,7.4,14.8,1028.3,0,7,4
2026-05-24 02:00:00+01:00,12.0,79,0.0,,248,7.4,14.8,1028.4,0,6,4
2026-05-24 03:00:00+01:00,11.5,81,0.0,,246,9.3,14.8,1028.6,0,6,4
2026-05-24 04:00:00+01:00,11.1,83,0.0,,246,9.3,14.8,1028.7,0,5,4
2026-05-24 05:00:00+01:00,11.2,81,0.0,,243,7.4,14.8,1028.8,3,7,4
2026-05-24 06:00:00+01:00,11.7,82,0.0,,239,9.3,14.8,1029.1,9,6,4
2026-05-24 07:00:00+01:00,12.7,81,0.0,,233,9.3,16.7,1029.4,17,6,4
2026-05-24 08:00:00+01:00,14.1,76,0.0,,225,11.1,18.5,1029.6,25,5,3
2026-05-24 09:00:00+01:00,15.4,73,0.0,,220,13.0,20.4,1029.7,30,4,2
2026-05-24 10:00:00+01:00,16.7,70,0.0,,216,13.0,22.2,1029.7,33,4,2
2026-05-24 11:00:00+01:00,18.0,65,0.0,,214,14.8,24.1,1029.8,36,4,2
2026-05-24 12:00:00+01:00,18.9,63,0.0,,217,14.8,25.9,1029.6,41,4,2
2026-05-24 13:00:00+01:00,20.1,60,0.0,,219,16.7,27.8,1029.5,44,4,2
2026-05-24 14:00:00+01:00,20.5,59,0.0,,221,16.7,27.8,1029.2,46,4,2
2026-05-24 15:00:00+01:00,21.1,56,0.0,,225,16.7,27.8,1029.1,45,4,2
2026-05-24 16:00:00+01:00,21.4,55,0.0,,225,16.7,27.8,1029.0,43,4,2
2026-05-24 17:00:00+01:00,21.2,56,0.0,,227,16.7,27.8,1028.9,44,3,1
2026-05-24 18:00:00+01:00,21.0,55,0.0,,235,14.8,25.9,1029.0,43,3,1
2026-05-24 19:00:00+01:00,20.2,57,0.0,,244,13.0,24.1,1029.1,42,3,1
2026-05-24 20:00:00+01:00,18.9,60,0.0,,253,11.1,22.2,1029.4,36,2,1
2026-05-24 21:00:00+01:00,17.3,64,0.0,,261,9.3,18.5,1029.8,24,2,1
2026-05-24 22:00:00+01:00,15.7,68,0.0,,266,9.3,16.7,1030.1,11,2,1
2026-05-24 23:00:00+01:00,14.5,70,0.0,,266,7.4,14.8,1030.4,0,2,1
2026-05-25 00:00:00+01:00,13.7,72,0.0,,267,7.4,14.8,1030.5,0,2,1
2026-05-25 01:00:00+01:00,12.9,74,0.0,,262,7.4,16.7,1030.4,0,2,1
2026-05-25 02:00:00+01:00,12.0,77,0.0,,261,9.3,16.7,1030.4,0,2,1
2026-05-25 03:00:00+01:00,11.4,78,0.0,,255,9.3,16.7,1030.3,0,3,1
2026-05-25 04:00:00+01:00,10.9,82,0.0,,254,9.3,16.7,1030.3,0,3,1
2026-05-25 05:00:00+01:00,11.0,72,0.0,,255,9.3,16.7,1029.7,5,2,1
2026-05-25 06:00:00+01:00,11.7,72,0.0,,249,9.3,14.8,1029.7,18,2,1
2026-05-25 07:00:00+01:00,13.4,71,0.0,,239,9.3,16.7,1029.6,35,2,1
2026-05-25 08:00:00+01:00,15.9,65,0.0,,229,9.3,16.7,1029.6,50,2,1
2026-05-25 09:00:00+01:00,18.1,61,0.0,,225,11.1,18.5,1029.7,57,2,1
2026-05-25 10:00:00+01:00,20.0,58,0.0,,217,11.1,20.4,1029.6,60,3,1
2026-05-25 11:00:00+01:00,22.0,53,0.0,,209,11.1,20.4,1029.5,60,2,1
2026-05-25 12:00:00+01:00,23.5,50,0.0,,211,13.0,22.2,1029.1,59,1,1
2026-05-25 13:00:00+01:00,25.0,48,0.0,,212,11.1,22.2,1028.9,58,0,1
2026-05-25 14:00:00+01:00,25.6,48,0.0,,212,11.1,22.2,1028.5,60,0,1
2026-05-25 15:00:00+01:00,26.4,47,0.0,,211,13.0,22.2,1028.3,59,0,1
2026-05-25 16:00:00+01:00,26.6,48,0.0,,211,13.0,22.2,1028.1,55,0,1
2026-05-25 17:00:00+01:00,26.3,50,0.0,,213,13.0,22.2,1027.9,56,0,1
2026-05-25 18:00:00+01:00,26.2,50,0.0,,234,11.1,22.2,1027.8,52,0,1
2026-05-25 19:00:00+01:00,25.2,53,0.0,,315,11.1,20.4,1027.8,49,0,1
2026-05-25 20:00:00+01:00,23.9,56,0.0,,325,9.3,18.5,1027.6,40,0,1
2026-05-25 21:00:00+01:00,22.1,62,0.0,,327,7.4,14.8,1028.0,25,1,1
2026-05-25 22:00:00+01:00,20.4,66,0.0,,324,7.4,16.7,1028.2,10,1,1
2026-05-25 23:00:00+01:00,18.9,70,0.0,,316,7.4,16.7,1028.3,0,2,1
2026-05-26 00:00:00+01:00,17.8,72,0.0,,310,7.4,14.8,1028.4,0,1,1
2026-05-26 01:00:00+01:00,16.7,76,0.0,,301,7.4,16.7,1028.3,0,2,1
2026-05-26 02:00:00+01:00,15.6,79,0.0,,302,7.4,16.7,1028.3,0,3,1
2026-05-26 03:00:00+01:00,14.7,83,0.0,,296,7.4,14.8,1028.2,0,3,1
