temperature_midi,humidity_midi,wind_midi,wind_norm,pressure_midi,rain_hits
65.3076923076923,55.15384615384615,40.76923076923077,0.37,45.0,0
64.53846153846153,57.76923076923077,38.30769230769231,0.27749999999999997,45.0,0
67.0,55.61538461538461,42.92307692307692,0.51,45.0,0
66.07692307692308,57.61538461538461,39.76923076923077,0.37,45.0,0
67.46153846153847,57.30769230769231,39.0,0.37,45.92307692307692,1
65.0,59.61538461538461,40.92307692307692,0.51,47.0,13
64.6923076923077,58.84615384615385,41.84615384615385,0.51,47.0,6
65.53846153846153,57.15384615384615,38.92307692307692,0.27749999999999997,47.0,0
65.46153846153847,56.84615384615385,40.0,0.325,45.0,1
64.84615384615384,56.23076923076923,42.76923076923077,0.51,45.0,0
64.38461538461539,57.15384615384615,39.30769230769231,0.37,45.0,0
66.6923076923077,55.92307692307692,44.23076923076923,0.6025,44.53846153846154,0
65.0,58.07692307692308,40.0,0.325,43.0,2
65.76923076923077,57.15384615384615,41.38461538461539,0.4175,43.0,12
64.6923076923077,58.53846153846154,40.53846153846154,0.4175,43.0,1
66.07692307692308,56.69230769230769,42.07692307692308,0.4625,43.0,7
65.07692307692308,57.15384615384615,42.76923076923077,0.51,43.0,0
65.76923076923077,55.61538461538461,39.92307692307692,0.4175,43.0,0
65.38461538461539,57.15384615384615,39.07692307692308,0.27749999999999997,43.0,0
65.76923076923077,57.46153846153846,39.07692307692308,0.325,43.0,4
66.23076923076923,56.69230769230769,43.15384615384615,0.5549999999999999,43.0,0
65.61538461538461,57.61538461538461,39.07692307692308,0.4625,43.76923076923077,2
66.6923076923077,57.0,39.53846153846154,0.325,44.84615384615385,2
67.0,58.23076923076923,38.76923076923077,0.27749999999999997,43.0,6
68.07692307692308,57.61538461538461,43.15384615384615,0.51,43.0,12
67.15384615384616,58.84615384615385,41.46153846153846,0.5549999999999999,43.15384615384615,1
68.53846153846153,56.69230769230769,44.84615384615385,0.6950000000000001,45.0,0
67.46153846153847,59.0,41.07692307692308,0.51,47.0,3
68.84615384615384,58.07692307692308,42.76923076923077,0.6025,47.0,0
68.84615384615384,57.76923076923077,41.15384615384615,0.5549999999999999,47.0,0
70.07692307692308,56.84615384615385,41.84615384615385,0.5549999999999999,47.0,0
68.84615384615384,57.0,42.84615384615385,0.51,47.0,0
68.07692307692308,57.15384615384615,40.46153846153846,0.51,47.0,0
69.61538461538461,56.23076923076923,41.84615384615385,0.4175,49.76923076923077,0
68.07692307692308,56.69230769230769,39.53846153846154,0.325,50.0,0
71.38461538461539,54.53846153846154,40.0,0.325,48.15384615384615,0
69.46153846153847,57.76923076923077,38.0,0.185,47.0,0
69.76923076923077,57.46153846153846,41.84615384615385,0.4625,48.15384615384615,0
67.15384615384616,58.69230769230769,40.23076923076923,0.37,50.0,0
68.23076923076923,57.61538461538461,42.07692307692308,0.4625,47.92307692307692,0
67.61538461538461,58.23076923076923,39.69230769230769,0.4175,47.0,0
70.07692307692308,57.0,41.38461538461539,0.4175,45.46153846153846,0
69.61538461538461,56.84615384615385,44.84615384615385,0.6475,45.15384615384615,0
68.6923076923077,56.53846153846154,42.53846153846154,0.6950000000000001,47.0,0
69.61538461538461,56.38461538461539,39.69230769230769,0.325,46.23076923076923,0
68.07692307692308,57.30769230769231,38.76923076923077,0.325,45.0,2
69.76923076923077,55.76923076923077,43.76923076923077,0.5549999999999999,45.0,0
67.61538461538461,57.92307692307692,40.15384615384615,0.4175,45.0,1
69.0,59.0,43.30769230769231,0.5549999999999999,43.76923076923077,13
68.6923076923077,59.23076923076923,38.92307692307692,0.325,43.0,13
69.0,57.46153846153846,40.23076923076923,0.37,43.0,6
67.76923076923077,58.23076923076923,41.07692307692308,0.51,42.53846153846154,2
68.38461538461539,57.0,44.38461538461539,0.6025,40.0,13
67.92307692307692,58.07692307692308,45.0,0.7875,38.76923076923077,6
67.76923076923077,57.0,44.69230769230769,0.74,40.69230769230769,5
67.92307692307692,55.92307692307692,44.23076923076923,0.5549999999999999,43.30769230769231,0
67.61538461538461,56.38461538461539,39.76923076923077,0.51,44.69230769230769,0
67.76923076923077,58.69230769230769,41.15384615384615,0.4175,43.0,9
67.3076923076923,59.0,39.38461538461539,0.325,43.92307692307692,1
68.84615384615384,56.23076923076923,47.15384615384615,0.8324999999999999,45.0,1
67.92307692307692,57.76923076923077,42.0,0.51,45.0,8
68.23076923076923,55.30769230769231,42.30769230769231,0.4625,45.0,0
66.38461538461539,57.61538461538461,39.92307692307692,0.51,45.0,0
67.0,56.07692307692308,43.07692307692308,0.5549999999999999,43.76923076923077,0
65.92307692307692,57.61538461538461,41.15384615384615,0.37,45.0,0
66.23076923076923,57.53846153846154,40.23076923076923,0.37,45.0,1
66.07692307692308,59.30769230769231,40.84615384615385,0.4175,45.0,7
67.0,59.07692307692308,41.15384615384615,0.4175,45.0,1
68.23076923076923,57.15384615384615,43.84615384615385,0.6950000000000001,45.0,0
67.3076923076923,57.46153846153846,43.92307692307692,0.6950000000000001,45.0,0
68.23076923076923,55.92307692307692,47.61538461538461,0.7875,45.0,0
66.23076923076923,58.23076923076923,42.30769230769231,0.6025,46.23076923076923,0
68.23076923076923,56.23076923076923,41.92307692307692,0.4175,47.0,0
65.76923076923077,58.69230769230769,38.0,0.185,46.53846153846154,0
67.0,57.46153846153846,41.0,0.4175,45.0,2
